gene_id	trimmed_mean_expression
ENSG00000230609.1	2.2044928
ENSG00000230611.1	0.036266897
ENSG00000230612.3	0.6927235
ENSG00000230613.1	10.024317
ENSG00000230614.3	0.078245915
ENSG00000230615.7	0.37676764
ENSG00000230617.1	0.0
ENSG00000230618.3	0.13067143
ENSG00000230621.1	0.72310317
ENSG00000230622.1	0.12693408
ENSG00000230623.6	0.24873072
ENSG00000230626.4	1.5244706
ENSG00000230627.1	0.08377852
ENSG00000230628.1	0.119536154
ENSG00000230629.2	80.169815
ENSG00000230630.5	0.347042
ENSG00000230631.1	6.325159
ENSG00000230634.1	0.067962855
ENSG00000230635.2	0.33407375
ENSG00000230636.1	0.00044236454
ENSG00000230637.2	2.6898808
ENSG00000230638.4	2.4020681
ENSG00000230639.1	0.0015949754
ENSG00000230641.1	1.9861283
ENSG00000230643.1	0.0
ENSG00000230645.2	0.001284138
ENSG00000230646.1	0.034728378
ENSG00000230647.2	0.10297941
ENSG00000230648.1	3.1631856
ENSG00000230649.3	0.531975
ENSG00000230650.1	0.03912246
ENSG00000230651.8	0.026466895
ENSG00000230654.1	0.002854483
ENSG00000230655.3	0.045168083
ENSG00000230657.8	1.9323313
ENSG00000230658.2	0.68757296
ENSG00000230659.3	1.4492035
ENSG00000230661.1	1.2739675
ENSG00000230662.1	0.09119902
ENSG00000230663.1	0.023929456
ENSG00000230665.3	0.13179754
ENSG00000230666.5	0.23311292
ENSG00000230667.6	2.3775828
ENSG00000230668.2	0.0018002955
ENSG00000230671.2	0.15864325
ENSG00000230673.3	0.0
ENSG00000230676.1	0.0380934
ENSG00000230679.1	1.9346788
ENSG00000230680.2	0.00030325123
ENSG00000230681.1	0.004852413
ENSG00000230682.1	0.007756256
ENSG00000230683.1	3.396234
ENSG00000230684.1	18.050173
ENSG00000230686.1	0.49184
ENSG00000230687.1	0.020682758
ENSG00000230690.2	1.173515
ENSG00000230691.1	0.040376358
ENSG00000230694.1	0.06205212
ENSG00000230695.1	0.08530414
ENSG00000230696.1	0.11373951
ENSG00000230697.1	0.4332158
ENSG00000230698.1	0.01977685
ENSG00000230699.2	1.9774054
ENSG00000230701.2	22.939001
ENSG00000230702.1	0.29351848
ENSG00000230703.1	0.0012002955
ENSG00000230704.1	0.017328572
ENSG00000230706.2	0.0002929064
ENSG00000230707.1	0.010908964
ENSG00000230709.1	0.24397328
ENSG00000230710.2	0.047942262
ENSG00000230711.2	0.039483745
ENSG00000230712.3	0.27430353
ENSG00000230714.1	0.0
ENSG00000230715.3	144.79083
ENSG00000230716.3	0.029038325
ENSG00000230718.1	4.026265
ENSG00000230720.1	0.028858326
ENSG00000230721.1	2.2594929
ENSG00000230724.9	1.9000536
ENSG00000230725.6	0.020938128
ENSG00000230727.1	0.0
ENSG00000230728.1	0.8581647
ENSG00000230729.1	0.022839608
ENSG00000230730.1	4.1504326
ENSG00000230731.3	0.5899737
ENSG00000230732.4	16.375208
ENSG00000230733.2	0.0
ENSG00000230734.1	7.608278
ENSG00000230735.1	15.31172
ENSG00000230736.2	5.308779
ENSG00000230737.1	0.0069800983
ENSG00000230739.1	0.051618032
ENSG00000230741.1	0.11751467
ENSG00000230746.2	0.00015645321
ENSG00000230747.1	3.5059292
ENSG00000230748.1	0.004273202
ENSG00000230749.5	3.8426197
ENSG00000230750.1	0.08588138
ENSG00000230751.1	17.050262
ENSG00000230753.6	0.9438811
ENSG00000230755.1	0.018984927
ENSG00000230756.1	1.0246308
ENSG00000230757.1	0.11520336
ENSG00000230758.1	0.94859165
ENSG00000230759.1	0.00012738915
ENSG00000230764.1	0.0043241377
ENSG00000230768.9	0.003734483
ENSG00000230769.1	1.8944372
ENSG00000230772.1	0.24092679
ENSG00000230773.9	0.5456291
ENSG00000230777.1	16.410715
ENSG00000230778.1	1.368289
ENSG00000230779.1	0.14169931
ENSG00000230781.1	0.005988867
ENSG00000230782.1	0.021590544
ENSG00000230783.1	1.4597709
ENSG00000230785.2	0.008319113
ENSG00000230787.1	0.027706701
ENSG00000230788.2	0.0007912316
ENSG00000230789.1	4.743223
ENSG00000230790.2	0.16942511
ENSG00000230793.1	0.8028808
ENSG00000230794.1	0.028874384
ENSG00000230795.3	7.7773128
ENSG00000230796.1	0.0003191133
ENSG00000230797.3	0.9410457
ENSG00000230798.5	0.038864627
ENSG00000230799.1	2.1283617
ENSG00000230801.1	0.82986224
ENSG00000230803.1	0.013840592
ENSG00000230804.2	0.095423445
ENSG00000230805.8	0.061096944
ENSG00000230806.1	0.530814
ENSG00000230807.1	0.9236002
ENSG00000230809.1	0.05249261
ENSG00000230813.1	0.29352444
ENSG00000230814.1	0.0
ENSG00000230815.1	3.1492975
ENSG00000230817.6	0.077847086
ENSG00000230818.1	0.228493
ENSG00000230819.1	3.133005e-05
ENSG00000230820.2	0.0017337931
ENSG00000230821.1	0.014943448
ENSG00000230823.3	0.5063534
ENSG00000230825.2	0.54142714
ENSG00000230826.1	2.972137
ENSG00000230828.1	0.027912315
ENSG00000230829.3	1.0156394
ENSG00000230830.1	2.2121277
ENSG00000230831.1	6.7664604
ENSG00000230832.3	0.7726954
ENSG00000230833.1	1.3681256
ENSG00000230834.1	1.1726701
ENSG00000230835.1	0.31511497
ENSG00000230836.1	1.4746364
ENSG00000230837.1	3.11442
ENSG00000230838.1	0.101028085
ENSG00000230840.1	0.0
ENSG00000230841.2	0.2495935
ENSG00000230843.1	0.022654086
ENSG00000230844.3	14.277775
ENSG00000230845.1	0.011827291
ENSG00000230846.1	0.0
ENSG00000230847.4	3.7408876
ENSG00000230848.1	0.07398621
ENSG00000230849.2	0.34009323
ENSG00000230851.1	0.05633685
ENSG00000230852.2	0.04216719
ENSG00000230853.1	0.03700838
ENSG00000230854.1	0.0
ENSG00000230859.1	0.0
ENSG00000230860.1	0.023256455
ENSG00000230863.3	0.36193997
ENSG00000230864.1	0.0013296553
ENSG00000230865.1	0.08577695
ENSG00000230866.2	0.06546108
ENSG00000230867.1	0.050139014
ENSG00000230869.1	0.76061225
ENSG00000230870.2	0.68258905
ENSG00000230871.1	0.04406335
ENSG00000230872.2	7.467017
ENSG00000230873.9	0.06285222
ENSG00000230876.8	0.12287961
ENSG00000230879.1	0.016891627
ENSG00000230881.1	3.5762799
ENSG00000230882.1	1.2780054
ENSG00000230886.3	0.021176847
ENSG00000230889.2	0.014827291
ENSG00000230891.7	0.3400333
ENSG00000230894.2	0.10563419
ENSG00000230896.1	1.9634715
ENSG00000230897.1	22.406084
ENSG00000230898.1	0.08103113
ENSG00000230899.1	0.085718326
ENSG00000230902.1	0.32485715
ENSG00000230904.1	0.001324532
ENSG00000230908.2	0.00278532
ENSG00000230910.4	0.24673489
ENSG00000230911.1	2.8487737
ENSG00000230912.1	3.0673718
ENSG00000230913.1	0.14358582
ENSG00000230914.3	0.5178708
ENSG00000230916.2	5.5016904
ENSG00000230918.2	0.09920443
ENSG00000230920.1	0.001939803
ENSG00000230921.1	0.0073155668
ENSG00000230922.1	0.043967094
ENSG00000230923.2	0.3133067
ENSG00000230926.1	0.0014399999
ENSG00000230927.3	0.14883715
ENSG00000230928.1	2.19634
ENSG00000230929.5	1.2603657
ENSG00000230931.2	0.003492709
ENSG00000230932.2	0.0
ENSG00000230934.1	0.0
ENSG00000230935.1	0.4934543
ENSG00000230936.1	0.01516473
ENSG00000230937.12	0.008023941
ENSG00000230941.1	0.0
ENSG00000230942.1	0.11409015
ENSG00000230943.3	0.70784956
ENSG00000230944.1	0.28509545
ENSG00000230945.1	0.072475575
ENSG00000230946.3	12.11694
ENSG00000230947.2	0.6403921
ENSG00000230948.1	0.04416552
ENSG00000230950.1	0.0075972406
ENSG00000230951.1	0.33863953
ENSG00000230952.1	0.033975568
ENSG00000230953.2	14.67866
ENSG00000230955.1	0.0
ENSG00000230956.2	0.9049622
ENSG00000230958.1	1.861932
ENSG00000230960.1	0.0131251225
ENSG00000230962.2	0.0013656159
ENSG00000230964.1	0.02223172
ENSG00000230965.1	1.1585678
ENSG00000230967.2	0.20672081
ENSG00000230968.1	0.0041518225
ENSG00000230969.2	0.4904077
ENSG00000230970.4	0.027751133
ENSG00000230972.1	0.0014784237
ENSG00000230973.1	0.009404432
ENSG00000230975.1	0.001170739
ENSG00000230977.1	0.0
ENSG00000230978.2	0.06078276
ENSG00000230979.3	52.104176
ENSG00000230980.1	0.46320868
ENSG00000230982.1	12.442162
ENSG00000230986.1	2.5364096
ENSG00000230987.2	0.060622953
ENSG00000230988.3	16.112146
ENSG00000230989.7	17.475967
ENSG00000230990.2	0.0028186203
ENSG00000230991.2	0.006774778
ENSG00000230992.3	0.019552808
ENSG00000230993.1	2.1057267
ENSG00000230994.1	0.021683153
ENSG00000230997.5	0.5872235
ENSG00000230999.1	0.029820887
ENSG00000231001.2	0.03553596
ENSG00000231004.2	0.010052019
ENSG00000231005.1	0.4106848
ENSG00000231006.1	28.263092
ENSG00000231007.5	0.19219723
ENSG00000231009.1	0.0059673893
ENSG00000231010.1	8.415413
ENSG00000231011.1	0.0012881773
ENSG00000231013.2	0.005322266
ENSG00000231015.1	0.0042302455
ENSG00000231017.1	0.3423199
ENSG00000231018.1	0.060680497
ENSG00000231019.1	0.01991192
ENSG00000231020.1	0.02658916
ENSG00000231022.1	0.008063546
ENSG00000231023.7	0.0077601974
ENSG00000231024.1	0.60888726
ENSG00000231026.1	0.0
ENSG00000231028.9	0.22282481
ENSG00000231029.2	0.5974129
ENSG00000231031.6	0.012865024
ENSG00000231032.1	0.00056778325
ENSG00000231034.1	0.09852857
ENSG00000231035.1	0.5425286
ENSG00000231039.2	1.3538154
ENSG00000231040.2	0.0035481777
ENSG00000231043.3	1.1103851
ENSG00000231046.1	0.2538465
ENSG00000231047.1	4.8725424
ENSG00000231049.2	0.6812655
ENSG00000231050.1	2.5888326
ENSG00000231051.3	0.0
ENSG00000231052.1	0.06876621
ENSG00000231053.1	0.49209693
ENSG00000231054.1	0.016834186
ENSG00000231056.1	0.035751037
ENSG00000231057.4	0.08232099
ENSG00000231058.1	0.004697438
ENSG00000231060.1	0.025558129
ENSG00000231061.1	0.0055567482
ENSG00000231062.1	0.66168344
ENSG00000231063.1	2.2251306
ENSG00000231064.7	1.6840082
ENSG00000231066.3	0.8807128
ENSG00000231068.1	0.0
ENSG00000231069.1	0.107790135
ENSG00000231070.1	0.0028971427
ENSG00000231071.1	0.026813988
ENSG00000231072.1	0.14367054
ENSG00000231073.1	16.629011
ENSG00000231074.9	6.484498
ENSG00000231078.1	0.002469064
ENSG00000231079.7	0.41353455
ENSG00000231080.1	0.015936846
ENSG00000231081.1	0.04220611
ENSG00000231082.1	0.05568532
ENSG00000231083.1	0.070121184
ENSG00000231084.2	4.949115
ENSG00000231086.1	0.19890137
ENSG00000231087.2	0.31663716
ENSG00000231090.2	0.120524034
ENSG00000231092.1	0.04006138
ENSG00000231093.1	0.0393535
ENSG00000231095.1	0.37898052
ENSG00000231096.1	0.67683464
ENSG00000231098.1	0.18810149
ENSG00000231099.1	0.0063550742
ENSG00000231100.1	0.008239015
ENSG00000231102.1	6.75125
ENSG00000231103.2	0.00535399
ENSG00000231104.8	5.6776257
ENSG00000231105.2	5.474507
ENSG00000231106.2	2.0891874
ENSG00000231107.2	0.0075087687
ENSG00000231108.2	0.3620425
ENSG00000231110.1	0.0015728079
ENSG00000231112.1	0.1379521
ENSG00000231113.2	36.905865
ENSG00000231114.1	0.0040339897
ENSG00000231119.2	2.5657973
ENSG00000231120.3	3.320739
ENSG00000231122.5	0.3383408
ENSG00000231123.1	1.900875
ENSG00000231124.1	0.93441474
ENSG00000231125.2	4.884639
ENSG00000231128.6	4.2887917
ENSG00000231130.1	1.6229419
ENSG00000231131.8	4.7829895
ENSG00000231132.1	0.044291925
ENSG00000231133.8	0.093161866
ENSG00000231134.1	0.062126108
ENSG00000231136.1	0.0009879803
ENSG00000231137.1	0.013829556
ENSG00000231138.1	0.007210739
ENSG00000231139.1	0.08052552
ENSG00000231140.3	0.023642758
ENSG00000231141.1	0.0
ENSG00000231143.1	0.0
ENSG00000231144.1	0.030837242
ENSG00000231147.2	0.00519261
ENSG00000231148.1	4.0346003
ENSG00000231149.2	0.37415263
ENSG00000231150.5	0.0365598
ENSG00000231152.1	0.021465812
ENSG00000231153.1	0.09511852
ENSG00000231154.1	1.9541123
ENSG00000231156.1	0.034460593
ENSG00000231158.1	0.44338608
ENSG00000231159.1	0.0
ENSG00000231160.10	6.0669417
ENSG00000231162.4	0.19594876
ENSG00000231163.6	0.0032540888
ENSG00000231164.1	0.6613154
ENSG00000231165.3	2.0197413
ENSG00000231166.2	6.364532e-05
ENSG00000231167.3	6.4105735
ENSG00000231169.4	9.198678
ENSG00000231170.7	0.09366089
ENSG00000231171.4	0.0051599015
ENSG00000231172.2	0.012182365
ENSG00000231173.1	0.12770474
ENSG00000231175.1	0.0015452218
ENSG00000231177.4	20.121607
ENSG00000231178.3	0.009064632
ENSG00000231181.1	10.46732
ENSG00000231183.4	0.008022462
ENSG00000231184.3	0.217526
ENSG00000231185.7	0.022425812
ENSG00000231187.3	0.1519594
ENSG00000231188.1	0.21300481
ENSG00000231189.1	0.026937637
ENSG00000231192.2	0.0022457142
ENSG00000231193.1	0.07513763
ENSG00000231194.1	0.1745726
ENSG00000231195.1	0.0021282758
ENSG00000231198.1	0.09278591
ENSG00000231199.2	0.026964433
ENSG00000231201.1	11.292656
ENSG00000231202.1	0.29847604
ENSG00000231203.1	0.02526729
ENSG00000231204.7	0.030146303
ENSG00000231205.11	0.9621354
ENSG00000231206.2	0.1586264
ENSG00000231207.1	0.81126946
ENSG00000231208.4	2.4082255
ENSG00000231210.3	0.005496355
ENSG00000231211.2	0.0060966504
ENSG00000231212.1	0.041149065
ENSG00000231213.6	0.0023126106
ENSG00000231216.1	0.055295963
ENSG00000231219.1	0.00028522167
ENSG00000231221.1	0.015882168
ENSG00000231222.1	0.053361777
ENSG00000231226.1	0.06687232
ENSG00000231227.1	0.01995872
ENSG00000231228.4	0.21467508
ENSG00000231231.5	0.37566587
ENSG00000231232.4	0.0011883742
ENSG00000231233.1	2.1894095
ENSG00000231234.2	0.020380195
ENSG00000231235.1	0.05132177
ENSG00000231236.2	0.00063842366
ENSG00000231237.1	0.0440067
ENSG00000231238.2	0.0032392119
ENSG00000231240.1	0.008121182
ENSG00000231241.1	3.5853796
ENSG00000231243.1	0.006077833
ENSG00000231244.1	0.1672059
ENSG00000231245.2	1.2260501
ENSG00000231246.2	0.055944826
ENSG00000231248.3	0.0011671921
ENSG00000231249.1	2.7502403
ENSG00000231251.1	0.008759704
ENSG00000231252.3	0.010644827
ENSG00000231253.2	0.017948475
ENSG00000231254.2	0.22239545
ENSG00000231255.1	0.053282857
ENSG00000231256.8	0.21247794
ENSG00000231258.2	0.03724463
ENSG00000231259.5	0.0013245322
ENSG00000231261.1	0.54197717
ENSG00000231264.1	0.02128808
ENSG00000231265.1	0.23286748
ENSG00000231266.1	0.0026168476
ENSG00000231270.1	0.022139806
ENSG00000231271.1	0.04358207
ENSG00000231272.1	0.23423223
ENSG00000231274.5	0.47262073
ENSG00000231276.2	0.0065531037
ENSG00000231278.1	0.006714877
ENSG00000231280.1	0.030310938
ENSG00000231290.6	0.04886729
ENSG00000231291.3	0.0045065014
ENSG00000231292.6	0.89523786
ENSG00000231293.1	0.02944995
ENSG00000231295.1	0.004094384
ENSG00000231296.1	1.3571523
ENSG00000231297.3	0.0027688665
ENSG00000231298.7	0.016334483
ENSG00000231299.1	0.020555168
ENSG00000231300.1	0.21912669
ENSG00000231301.1	0.19249527
ENSG00000231302.1	1.7199901
ENSG00000231304.2	0.3550808
ENSG00000231305.4	2.953179
ENSG00000231307.1	4.5022807
ENSG00000231310.3	5.16746
ENSG00000231311.1	6.167488e-05
ENSG00000231312.7	0.90912765
ENSG00000231313.2	3.7949739
ENSG00000231316.1	0.06730621
ENSG00000231317.1	0.01262335
ENSG00000231322.5	0.012162365
ENSG00000231324.1	0.023363842
ENSG00000231326.7	0.011840396
ENSG00000231327.1	3.263181
ENSG00000231328.1	0.1684537
ENSG00000231329.8	12.246078
ENSG00000231331.1	0.03757123
ENSG00000231332.2	0.17062809
ENSG00000231333.2	0.9348035
ENSG00000231334.2	0.105484925
ENSG00000231336.1	1.3674457
ENSG00000231340.1	2.9206126
ENSG00000231341.1	0.25183222
ENSG00000231344.1	1.9371186
ENSG00000231345.3	0.95375663
ENSG00000231346.5	1.3523947
ENSG00000231349.2	0.02392798
ENSG00000231351.2	1.0431556
ENSG00000231353.1	0.07052158
ENSG00000231355.1	1.2575095
ENSG00000231356.1	0.007487685
ENSG00000231357.1	7.9235187
ENSG00000231358.4	0.010506602
ENSG00000231359.3	0.75921905
ENSG00000231361.1	0.48362255
ENSG00000231362.1	2.700945
ENSG00000231364.3	0.11622816
ENSG00000231365.6	3.6572545
ENSG00000231366.1	0.09224237
ENSG00000231367.6	0.035732713
ENSG00000231368.1	0.013290049
ENSG00000231369.1	10.898191
ENSG00000231371.1	0.0007514286
ENSG00000231373.1	0.45681664
ENSG00000231375.1	0.0
ENSG00000231376.1	0.26563272
ENSG00000231378.1	5.4896545
ENSG00000231381.2	0.1547733
ENSG00000231382.1	0.019217733
ENSG00000231383.2	0.003591133
ENSG00000231384.1	2.06079
ENSG00000231386.1	0.13304602
ENSG00000231388.1	0.00084965525
ENSG00000231389.7	147.62355
ENSG00000231390.1	0.03307261
ENSG00000231392.1	0.046051033
ENSG00000231393.1	6.7093096
ENSG00000231394.1	0.15855674
ENSG00000231395.1	32.546543
ENSG00000231396.3	0.0012843349
ENSG00000231397.1	0.48009694
ENSG00000231398.1	3.1540182
ENSG00000231399.1	0.0038813793
ENSG00000231401.2	0.06528158
ENSG00000231402.1	0.034415957
ENSG00000231403.1	0.15057723
ENSG00000231404.2	0.229821
ENSG00000231405.1	0.054839313
ENSG00000231407.6	0.22531214
ENSG00000231409.3	12.903352
ENSG00000231411.1	0.00043133003
ENSG00000231412.2	9.349299
ENSG00000231413.1	0.006473892
ENSG00000231414.1	15.984838
ENSG00000231416.1	9.482023
ENSG00000231417.2	0.008747094
ENSG00000231418.2	0.00041970448
ENSG00000231419.6	0.19126275
ENSG00000231420.1	0.00021073892
ENSG00000231421.8	0.036763247
ENSG00000231422.2	0.011444631
ENSG00000231423.1	0.0
ENSG00000231424.3	0.020772513
ENSG00000231426.7	0.170115
ENSG00000231427.6	0.0034657142
ENSG00000231428.2	0.0027714286
ENSG00000231431.7	0.013581576
ENSG00000231434.1	0.93798393
ENSG00000231436.1	0.0
ENSG00000231437.3	0.02105015
ENSG00000231439.4	2.5669324
ENSG00000231440.1	0.0354734
ENSG00000231441.2	0.105539605
ENSG00000231442.3	0.01690404
ENSG00000231443.2	2.3590932
ENSG00000231445.1	0.0
ENSG00000231447.1	0.0
ENSG00000231449.1	0.18993479
ENSG00000231453.1	0.07513714
ENSG00000231454.2	0.017689163
ENSG00000231458.2	0.14437497
ENSG00000231460.2	0.0014745813
ENSG00000231461.1	2.3120577
ENSG00000231464.1	0.43202862
ENSG00000231466.2	6.7426643
ENSG00000231467.2	0.25300834
ENSG00000231468.2	4.9843464
ENSG00000231470.1	0.11098679
ENSG00000231471.1	0.06625103
ENSG00000231473.3	2.8142514
ENSG00000231475.3	6.4443
ENSG00000231476.1	0.76540256
ENSG00000231477.2	0.011487784
ENSG00000231478.1	0.0
ENSG00000231480.1	0.24404868
ENSG00000231482.3	0.031221477
ENSG00000231484.1	0.0
ENSG00000231487.1	0.01121192
ENSG00000231489.1	0.0
ENSG00000231490.1	0.030050443
ENSG00000231491.2	0.0016308374
ENSG00000231492.3	0.022525616
ENSG00000231494.1	2.6604905
ENSG00000231495.1	0.24515113
ENSG00000231496.2	0.010318522
ENSG00000231500.7	1516.6443
ENSG00000231501.1	1.1598799
ENSG00000231503.4	22.454288
ENSG00000231504.1	0.07660817
ENSG00000231505.1	0.056827784
ENSG00000231507.2	3.1223202
ENSG00000231508.1	16.22611
ENSG00000231509.1	0.51490366
ENSG00000231510.1	0.0250401
ENSG00000231512.6	0.06610689
ENSG00000231513.3	7.2716846
ENSG00000231514.1	0.029512316
ENSG00000231515.1	0.13642019
ENSG00000231516.3	0.0
ENSG00000231519.1	2.423172
ENSG00000231521.1	20.798275
ENSG00000231523.1	0.003912217
ENSG00000231525.1	0.035211723
ENSG00000231527.7	0.079054385
ENSG00000231528.3	0.1733613
ENSG00000231529.2	0.005850148
ENSG00000231530.1	1.0710231
ENSG00000231531.5	0.99304163
ENSG00000231532.6	0.005064926
ENSG00000231533.2	0.2203595
ENSG00000231534.1	0.53662795
ENSG00000231535.7	4.2612205
ENSG00000231536.1	0.033594873
ENSG00000231537.1	0.0024732016
ENSG00000231538.1	0.0018489654
ENSG00000231539.1	0.010991821
ENSG00000231540.1	0.0
ENSG00000231541.1	0.12700433
ENSG00000231542.1	0.0
ENSG00000231544.3	1.2453823
ENSG00000231546.1	0.121242955
ENSG00000231547.1	0.12957755
ENSG00000231548.2	0.2625
ENSG00000231549.1	4.25364
ENSG00000231550.1	0.3888009
ENSG00000231551.8	13.731814
ENSG00000231552.1	0.115072414
ENSG00000231553.1	0.017688178
ENSG00000231556.1	0.12920266
ENSG00000231557.1	0.005188079
ENSG00000231559.1	0.0914732
ENSG00000231560.1	0.6222364
ENSG00000231561.2	0.17198464
ENSG00000231562.1	0.035798915
ENSG00000231563.2	4.1498485
ENSG00000231564.1	4.2875443
ENSG00000231565.1	0.0011079803
ENSG00000231566.2	2.671819
ENSG00000231567.1	0.004171035
ENSG00000231568.1	0.0
ENSG00000231569.1	0.11505261
ENSG00000231570.1	0.0
ENSG00000231574.6	0.011917141
ENSG00000231575.1	0.0015306403
ENSG00000231576.1	0.07761971
ENSG00000231579.3	8.233865
ENSG00000231582.2	0.014213497
ENSG00000231583.1	0.015117339
ENSG00000231584.8	4.0304356
ENSG00000231585.1	0.020453105
ENSG00000231586.2	0.057352122
ENSG00000231587.1	75.80973
ENSG00000231588.1	0.021219507
ENSG00000231589.1	0.0001573399
ENSG00000231590.2	0.0005463054
ENSG00000231593.1	0.0
ENSG00000231597.1	0.027636945
ENSG00000231600.1	0.0053939903
ENSG00000231601.1	0.02727586
ENSG00000231603.1	0.0068525113
ENSG00000231604.2	0.0066930046
ENSG00000231605.6	0.049023643
ENSG00000231606.2	0.08298661
ENSG00000231607.12	5.7449756
ENSG00000231609.7	0.65647817
ENSG00000231610.1	0.050715756
ENSG00000231612.1	1.7858863
ENSG00000231613.1	0.8332841
ENSG00000231615.2	0.5759586
ENSG00000231616.9	1.0401069
ENSG00000231619.1	0.029950641
ENSG00000231620.1	0.0009885714
ENSG00000231621.1	4.987891
ENSG00000231622.1	2.3935015
ENSG00000231625.4	0.2659127
ENSG00000231626.1	0.001137537
ENSG00000231628.1	7.6622334
ENSG00000231630.1	0.0055744834
ENSG00000231633.1	0.0
ENSG00000231635.1	0.074344836
ENSG00000231636.1	0.64990616
ENSG00000231637.3	0.0
ENSG00000231638.1	0.08132049
ENSG00000231643.4	0.16341794
ENSG00000231645.3	1.8191062
ENSG00000231646.6	0.13480836
ENSG00000231648.2	0.0022989162
ENSG00000231649.3	0.0061144824
ENSG00000231650.1	0.060752604
ENSG00000231651.1	0.14537597
ENSG00000231652.2	0.37845862
ENSG00000231653.1	0.017378623
ENSG00000231654.1	2.1964836
ENSG00000231655.1	3.0965269
ENSG00000231660.1	0.012370345
ENSG00000231662.1	0.0005595074
ENSG00000231663.1	13.265504
ENSG00000231665.1	1.232859
ENSG00000231666.7	0.027649954
ENSG00000231667.2	0.0015917242
ENSG00000231668.2	0.15508078
ENSG00000231671.1	0.03083389
ENSG00000231672.8	0.472767
ENSG00000231674.1	0.004142266
ENSG00000231675.1	0.21434186
ENSG00000231678.2	0.1839121
ENSG00000231680.1	2.24335
ENSG00000231681.2	0.037612215
ENSG00000231682.1	2.1390755
ENSG00000231683.6	0.0095286695
ENSG00000231684.3	5.500958
ENSG00000231686.1	0.5603696
ENSG00000231688.1	0.28547186
ENSG00000231689.2	0.03747261
ENSG00000231690.3	0.040460788
ENSG00000231691.2	0.0933332
ENSG00000231694.1	0.0
ENSG00000231697.3	5.6681843
ENSG00000231698.2	0.0010718227
ENSG00000231699.1	18.233883
ENSG00000231700.3	0.3607118
ENSG00000231701.1	0.040906604
ENSG00000231702.2	0.12551025
ENSG00000231703.2	0.12024404
ENSG00000231704.6	1.7953805
ENSG00000231705.1	9.280938
ENSG00000231706.2	0.0017569457
ENSG00000231707.4	21.694035
ENSG00000231711.2	5.2205925
ENSG00000231712.1	0.19432777
ENSG00000231713.2	0.0043917242
ENSG00000231714.1	0.008769753
ENSG00000231715.1	0.869849
ENSG00000231716.1	0.0
ENSG00000231718.1	0.018779509
ENSG00000231720.1	0.00754069
ENSG00000231721.7	22.61885
ENSG00000231722.1	9.871921e-05
ENSG00000231723.1	0.0001182266
ENSG00000231724.1	0.22106178
ENSG00000231725.1	0.37316597
ENSG00000231726.2	9.092701
ENSG00000231728.5	1.1078044
ENSG00000231729.1	0.7829291
ENSG00000231731.7	3.6527429
ENSG00000231735.1	0.12621883
ENSG00000231738.11	0.0040711327
ENSG00000231739.2	1.6494958
ENSG00000231740.1	0.11403261
ENSG00000231741.2	0.2429416
ENSG00000231742.6	0.12378453
ENSG00000231743.1	0.005394975
ENSG00000231744.1	1.3012381
ENSG00000231747.1	10.559244
ENSG00000231748.1	0.018108476
ENSG00000231749.3	0.062087882
ENSG00000231750.3	0.0028978323
ENSG00000231752.6	4.744601
ENSG00000231754.2	0.04820414
ENSG00000231755.1	0.06319754
ENSG00000231756.1	0.08212483
ENSG00000231758.3	15.243885
ENSG00000231760.5	1.538582
ENSG00000231762.1	0.030303545
ENSG00000231763.1	0.010281971
ENSG00000231764.10	0.013711231
ENSG00000231765.1	0.6012141
ENSG00000231766.1	1.3597
ENSG00000231767.4	11.06152
ENSG00000231768.2	0.19101143
ENSG00000231769.3	0.5346825
ENSG00000231770.6	7.8161974
ENSG00000231772.5	0.0077779307
ENSG00000231776.5	0.003864335
ENSG00000231777.1	0.023313994
ENSG00000231780.1	1.9051052
ENSG00000231781.1	0.0028718226
ENSG00000231782.7	0.03174325
ENSG00000231784.8	0.74328655
ENSG00000231787.4	1.3034105
ENSG00000231788.4	0.23788325
ENSG00000231789.2	11.356883
ENSG00000231791.1	0.0034275858
ENSG00000231793.5	3.6672542
ENSG00000231794.5	7.124461
ENSG00000231795.1	21.548761
ENSG00000231799.2	11.042415
ENSG00000231801.2	0.00798
ENSG00000231802.1	0.010035863
ENSG00000231804.1	0.37127155
ENSG00000231806.3	0.12076177
ENSG00000231808.2	0.39303064
ENSG00000231809.4	0.48388812
ENSG00000231810.1	0.21753065
ENSG00000231811.3	0.04091212
ENSG00000231812.1	1.3565675
ENSG00000231814.3	0.0010438423
ENSG00000231815.2	0.026255466
ENSG00000231817.9	0.03695547
ENSG00000231821.1	0.06918384
ENSG00000231822.1	3.038604
ENSG00000231824.4	0.00364798
ENSG00000231826.6	0.38990098
ENSG00000231827.3	1.3441801
ENSG00000231829.4	0.9371671
ENSG00000231830.1	1.7184166
ENSG00000231831.1	0.82262504
ENSG00000231837.2	0.09282334
ENSG00000231839.1	0.008661872
ENSG00000231840.2	0.1601462
ENSG00000231841.1	1.6252537
ENSG00000231845.3	6.9707894
ENSG00000231846.1	0.001586207
ENSG00000231848.1	1.4889431
ENSG00000231849.1	24.662735
ENSG00000231851.6	1.8163295
ENSG00000231852.9	0.19989665
ENSG00000231855.1	0.36116555
ENSG00000231856.2	5.2667046
ENSG00000231857.1	0.12241793
ENSG00000231858.5	2.2087698
ENSG00000231859.1	0.90048873
ENSG00000231861.2	0.09314808
ENSG00000231863.2	0.020960985
