id	filename	md5	size	state
afaf103a-eb3a-4af4-a26f-7fdf6d8928ee	540975c7-f841-47b4-acce-61014a7af784.rna_seq.augmented_star_gene_counts.tsv	2b1e51f6ef582b5af37d1821b1442c25	4201279	released
e5988211-f4b5-4327-8501-1707849ffb67	b69601b5-b491-48f0-80ef-efa3333306cf.rna_seq.augmented_star_gene_counts.tsv	01660f364aeb5b6d905227eb1c0f43a9	4221510	released
85573bc0-23dc-4155-8eaa-9d1b18ad669d	538f0dde-da27-4323-a700-37beaa90bd79.rna_seq.augmented_star_gene_counts.tsv	9fe0de906cd8665b5e2b81c062d9ca42	4216403	released
5eef40c5-6adc-4add-abdf-c94a71b01536	11099a76-a9da-4628-8a57-3c707b04972c.rna_seq.augmented_star_gene_counts.tsv	748d1dbb28508e11f522f6544268c831	4164535	released
dc21c55f-32c2-486e-89d7-70dbc96a3505	a81ec99c-96fd-49d3-a882-d745fd4995a1.rna_seq.augmented_star_gene_counts.tsv	b4815dd9633e665acee4528e08d2dbec	4196360	released
ef60b431-4a58-4889-b1ad-8aef0999cedf	a5128b0d-d216-4fab-97f1-8ed9a3f903a6.rna_seq.augmented_star_gene_counts.tsv	5489bd3ca1c675f2bbb61ec6f4695599	4194797	released
b5c72b01-8c9a-418f-9925-8071689bc279	98762c3a-e4ec-4c10-89a1-4236ef0c2c63.rna_seq.augmented_star_gene_counts.tsv	1cc302815bc550c2162f96a1a49e3a93	4223608	released
38b8a069-3fc1-41dc-8ee7-263e9c2de498	68da5a84-e872-4f2e-a517-f98069523d0d.rna_seq.augmented_star_gene_counts.tsv	0703187f7cc44f612612c079038157b7	4203021	released
912c2c28-f6c1-42d8-b127-40f6ef4cdd73	ac01b854-360b-4db8-9959-e0dc1067e79b.rna_seq.augmented_star_gene_counts.tsv	2eb1197bf2dfabd69604069a860c9389	4225008	released
a60de2b1-c18f-4902-8a58-9c7b02cdede7	58b93981-850d-4e7b-a494-41a26c106e4f.rna_seq.augmented_star_gene_counts.tsv	9dd0a2c2b4a7fbfdd705494a76015606	4211179	released
54d532f0-0598-4efb-8339-df281fff29e4	7febb304-fe7f-4c3c-89e3-bdafb5dbddd1.rna_seq.augmented_star_gene_counts.tsv	58bbd3da5592d24f24cb8b6f30d08890	4229483	released
23d77683-c870-4265-8dc2-f80721a4c312	c268d9d9-622d-45a5-8de5-a96b003e1084.rna_seq.augmented_star_gene_counts.tsv	f14b89637b87b6015662d410a6cc119e	4195146	released
b8181f3b-0eea-41fb-b9d5-f108ca258d97	d94dbc12-2afb-42be-9f3c-4e34d75e4109.rna_seq.augmented_star_gene_counts.tsv	ab6dc02abf44c9a1b17e6c81b3928074	4175203	released
801a2954-71d5-4c5e-946a-b1af5eed71b7	e6cbaab9-858e-4e41-a816-9bb8327210a4.rna_seq.augmented_star_gene_counts.tsv	955045a1961a6818fb3c95b7b03560f9	4215517	released
a28655ff-46db-4585-8d8f-eea5e564dc9e	37206e05-53ac-4203-984d-442fe8c5d969.rna_seq.augmented_star_gene_counts.tsv	2fd5c452bd2cedeeccc96eec08b03bee	4213665	released
44186cff-7d0a-47d3-a14b-1538fd20e0bc	7ea9386f-b534-4638-a871-437e93ba5741.rna_seq.augmented_star_gene_counts.tsv	c2070106854f4e8774375622924d48ea	4222309	released
a2ebd995-d126-44b4-9eef-78921d04672b	2733e4eb-db9e-40b8-8dde-eece671f91cb.rna_seq.augmented_star_gene_counts.tsv	d9c3b7d442e13741857ba0b0666a8d2c	4202625	released
d696967c-2a79-4a02-bfb4-66375a95c00a	ae4d5704-7589-4575-8196-96724b44220c.rna_seq.augmented_star_gene_counts.tsv	0fe9d37aee30ffccdd1370f83f7e5eb3	4224750	released
f875b714-f34d-4bc3-bf2a-b07c5c4f9a81	d01cb0b7-5ebb-4873-aa9b-ebfb01bd2563.rna_seq.augmented_star_gene_counts.tsv	8b773e5772f7785001e8a6413cdb96a0	4214879	released
8933758c-f268-4505-9f9c-d55ac83bbb74	91618140-4a6c-4eee-a1c5-cf270ad7e950.rna_seq.augmented_star_gene_counts.tsv	a96fd4d6b3cde984cfd56c0ef9fa01ac	4217467	released
b8fdd72d-1369-4e4c-948d-6e80394ad1df	4587038d-2b03-41da-a887-edad8ed9753c.rna_seq.augmented_star_gene_counts.tsv	95e3ffe3ffb67c34659447faec1d139a	4231449	released
d9fdf6f2-3071-4b62-a3ec-b04071d13157	8c123add-336e-4f15-8bdc-6a3a9a4c3476.rna_seq.augmented_star_gene_counts.tsv	4e83fc7e718898c577ccf12e151877a3	4224798	released
b55c1dbe-a7d3-4934-8426-0863f4c2461f	efb87f75-d3ac-4108-86ba-6d104f44e8e1.rna_seq.augmented_star_gene_counts.tsv	e306be216ae090877e40e94ca5f44639	4162429	released
0e4a4bcd-c6b0-4320-bb53-87d047ae17ac	9ac3cff3-94ef-4f22-925e-fe949693bbb6.rna_seq.augmented_star_gene_counts.tsv	9cd2fcb524a6fdfd93b7a20f5979543b	4224831	released
9b237995-e999-49f7-b63e-4333e163d618	76205a72-fbcb-4456-b6af-9d1888c5bea3.rna_seq.augmented_star_gene_counts.tsv	9e6770a1c0a3b11fefcddc4567dd0b01	4207706	released
3d0649e7-2107-4596-b29f-e6d1122a837e	8ce6ef7b-7833-4994-a51b-ec59ddcab93d.rna_seq.augmented_star_gene_counts.tsv	3db5c7fcde001c12929230fd10a76306	4226585	released
a3292247-e9a5-48c7-ad86-b973927f037c	1e8261ee-27c0-46f9-a47e-9b0354de083b.rna_seq.augmented_star_gene_counts.tsv	83971a4c2a39c6d1507446e4842df98a	4167194	released
6462a0ea-e65e-4d1a-841b-7d0eb0ebe600	1523e59e-4538-4291-90d8-404f81f219f7.rna_seq.augmented_star_gene_counts.tsv	e93eca5ca32ceb47144b5403460ac075	4231267	released
291a622c-2e4b-4e9d-8ede-4174a368869f	253db45b-a81f-45e9-a1f5-44044e15407b.rna_seq.augmented_star_gene_counts.tsv	da0d16fe34808db290aa4ba74a8f4e1d	4229204	released
e86c1d8b-533e-47d9-b6c0-24bd3973b6f6	132ada17-907a-4d8f-80e1-0b6e5df357fe.rna_seq.augmented_star_gene_counts.tsv	a62c5547cef032163bea9ff76a4283f2	4216159	released
df94983f-3ec1-4f52-8f4f-57a95779677a	dcc5ba96-e1ce-4613-b387-edade3542a1f.rna_seq.augmented_star_gene_counts.tsv	dc80116d72c6bd7224c5627198cddf73	4230732	released
b03e9fb6-950f-4090-9f2e-1c45ca6d8afa	cb310548-33f9-492c-9aa3-15f8b2644cd2.rna_seq.augmented_star_gene_counts.tsv	327fed868e915429864917c8c12d9580	4224958	released
686c5515-02ed-4ea0-b053-79bade25237f	d4cc64a7-3d5f-4b9a-864d-9a5364058fe8.rna_seq.augmented_star_gene_counts.tsv	03d2d97d7b14348714584aef49d93f27	4219997	released
d6cbfa6d-0fa9-47da-aefa-548f22574cb5	bf113155-e725-4c1b-a2ba-3c4c3f39d4b0.rna_seq.augmented_star_gene_counts.tsv	3688e7bfa97761db163c87bf2b2d3705	4207608	released
75a09478-e8db-4941-9ff0-9032121db459	10378852-065d-44aa-a9c7-e2a00d0ca11b.rna_seq.augmented_star_gene_counts.tsv	58b3eb783ad026c6c42e76231a6a54f8	4208675	released
103d5996-d64f-41c7-8bee-517dc09969e1	4a961d66-3194-418c-ae89-4edc33a9a6d1.rna_seq.augmented_star_gene_counts.tsv	4686dccf3d6ec7bcf6c1b73831f936d6	4189130	released
b8c37d39-d0f0-42af-aceb-e5be38debe79	aff266ed-d633-4573-9aaf-4630e1b80326.rna_seq.augmented_star_gene_counts.tsv	4e481508b05296dccf3bad0b31b6c296	4227894	released
4311e40f-a736-4696-bb89-e680e6c96a32	7d400098-c51c-41fb-8679-55a3643c0cb9.rna_seq.augmented_star_gene_counts.tsv	f055948fd08a4a2e1b13ba444c38547d	4214640	released
d04d36f3-519c-487c-a03f-fe4db79ba5c0	22dacf5b-d25d-4f55-8ca4-06b4a0345f76.rna_seq.augmented_star_gene_counts.tsv	976f7aa21c6ca3fef8b7e157a629f692	4188178	released
5137e7d4-bc6a-40c5-bc19-e8f52a87c6c0	80d411c6-421d-4b7e-819c-2b9eb521f954.rna_seq.augmented_star_gene_counts.tsv	465ae606065e6e7d1211948beeef70c1	4210229	released
